Name,Exchange,Ticker,corr
JJ Finance Corporation Ltd,BSE,JJFINCOR.BO,
J.K.PHARMACHEM LTD.,BSE,JKPHARMA.BO,
J.K.CEMENT LTD.,BSE,JKCEMENT.BO,-11.27
JLA Infraville Shoppers Limite,BSE,JSHL.BO,
JM FINANCIAL LTD.,BSE,JMFINANCIL.BO,-21.18
JMT Auto Limited,NSI,JMTAUTOLTD.NS,-15.84
JMC Projects (India) Limited,NSI,JMCPROJECT.NS,-43.5
Joindre Capital Services Ltd.,BSE,JOINDRE.BO,-16.3
Jocil Limited,NSI,JOCIL.NS,-40.42
Joonktollee Tea & Industries Limited,BSE,JOONKTOLL.BO,-7.36
JR Foods Ltd.,BSE,JRFOODS.BO,
JSW Holdings Limited,BSE,JSWHL.BO,-6.98
JSL INDUSTRIES LTD.,BSE,JSLINDL.BO,
JUBILANT INDUSTRIES LTD.,BSE,JUBLINDS.BO,-28.16
Ludlow Jute & Specialities Ltd.,BSE,LUDLOWJUT.BO,-33.11
Jyothy Laboratories Limited,BSE,JYOTHYLAB.BO,0.47
Jyoti Structures Limited,NSI,JYOTISTRUC.NS,-68.64
JYOTI STRUCTURES LTD.,BSE,JYOTISTRUC.BO,-65.07
Kanchi Karpooram Ltd.,BSE,KANCHI.BO,
KAMAT HOTELS (INDIA) LTD.,BSE,KAMATHOTEL.BO,-24.47
Kamdhenu Limited,NSI,KAMDHENU.NS,-29.11
Kalpataru Power Transmission Limited,NSI,KALPATPOWR.NS,-4.87
KAMA HOLDINGS LIMITED,BSE,KAMAHOLD.BO,-29.46
Kanani Industries Limited,NSI,KANANIIND.NS,-36.72
Kakatiya Textiles Ltd.,BSE,KAKTEX.BO,
Kaushalya Infrastructure Development Corporation Limited,BSE,KAUSHALYA.BO,19.86
KALPATARU POWER TRANSMISSION L,BSE,KALPATPOWR.BO,-5.57
Kaya Limited,BSE,KAYA.BO,
KALYANI INVESTMENT COMPANY LTD,BSE,KICL.BO,-41.18
Kanpur Plastipack Ltd,BSE,KANPRPLA.BO,-16.73
Kanishk Steel Industries Ltd.,BSE,KANSHST.BO,-0.11
Kabsons Industries Limited,BSE,KABSON.BO,
Kamat Hotels (India) Limited,NSI,KAMATHOTEL.NS,-13.09
KARMA ENERGY LTD.,BSE,KARMAENG.BO,-6.7
Kamanwala Housing Construction Limited.,BSE,KAMANWALA.BO,9.07
The Karur Vysya Bank Limited,NSI,KARURVYSYA.NS,-36.7
Kachchh Minerals Ltd.,BSE,KACHCHH.BO,
Kaya Limited,NSI,KAYA.NS,
KARUR VYSYA BANK LTD.,BSE,KARURVYSYA.BO,-36.61
KANORIA CHEMICALS & INDUSTRIES,BSE,KANORICHEM.BO,-13.66
Kallam Spinning Mills Ltd.,BSE,KALLAM.BO,-22.37
The Karnataka Bank Limited,NSI,KTKBANK.NS,-13.85
Kanani Industries Ltd,BSE,KANANIIND.BO,-30.9
Kamdhenu Limited,BSE,KAMDHENU.BO,-28.04
KALYANI STEELS LTD.,BSE,KSL.BO,-56.8
The Peria Karamalai Tea and Produce Company Limited,NSI,PKTEA.NS,
Kappac Pharma Ltd.,BSE,KAPPH.BO,
Kapil Raj Finance Ltd.,BSE,KAPILRAJ.BO,
KANSAI NEROLAC PAINTS LTD.,BSE,KANSAINER.BO,-33.03
Kanoria Chemicals & Industries Limited,NSI,KANORICHEM.NS,-15.05
Kalyani Investment Company Limited,NSI,KICL.NS,-39.95
Kavveri Telecom Products Limited,NSI,KAVVERITEL.NS,
KBS INDIA LIMITED,BSE,KBSINDIA.BO,
The KCP Limited,NSI,KCP.NS,-48.25
KCL Infra Projects Limited,BSE,KCLINFRA.BO,
KCP Sugar & Industries Corp Ltd.,BSE,KCPSUGIND.BO,-50.29
Khemani Distributors & Marketi,BSE,KDML.BO,
KDDL Limited,NSI,KDDL.NS,
KEC INTERNATIONAL LTD.,BSE,KEC.BO,-33.46
KESAR TERMINALS & INFRASTRUCTU,BSE,KTIL.BO,-19.34
KEMISTAR CORPORATION LIMITED,BSE,KEMISTAR.BO,
KEI Industries Limited,NSI,KEI.NS,7.22
Keerthi Industries Limited,BSE,KEERTHI.BO,-1.82
Ken Financial Services Ltd,BSE,KENFIN.BO,
Kernex Microsystems (India) Limited,NSI,KERNEX.NS,-35.25
Kellton Tech Solutions Limited,NSI,KELLTONTEC.NS,
Kesoram Industries Limited,NSI,KESORAMIND.NS,-25.88
"Kedia Construction Co., Ltd.",BSE,KEDIACN.BO,
S H Kelkar and Company Limited,NSI,SHK.NS,
Kernex Microsystems India Ltd,BSE,KERNEX.BO,-36.45
Kesoram Industries Ltd.,BSE,KESORAMIND.BO,-28.41
KEY CORP LTD.,BSE,KEYCORP.BO,8.66
KELLTON TECH SOLUTIONS LTD.,BSE,KELLTONTEC.BO,13.77
KEI INDUSTRIES LTD.,BSE,KEI.BO,7.08
KG Denim Ltd.,BSE,KGDENIM.BO,-13.48
K G Petrochem Ltd,BSE,KGPETRO.BO,7.22
Khyati Multimedia Entertainment Ltd.,BSE,KHYATI.BO,
Radico Khaitan Ltd.,BSE,RADICO.BO,28.63
Radico Khaitan Limited,NSI,RADICO.NS,27.52
Khandwala Securities Limited,NSI,KHANDSE.NS,-22.49
KHOOBSURAT LTD,BSE,KHOOBSURAT.BO,
Khaitan (India) Limited,NSI,KHAITANLTD.NS,
Kiri Industries Limited,NSI,KIRIINDUS.NS,-30.91
KIRI INDUSTRIES LTD.,BSE,KIRIINDUS.BO,-30.35
KIRAN VYAPAR LTD,BSE,KIRANVYPAR.BO,
Kisan Mouldings Limited,BSE,KISAN.BO,-15.76
KINETIC TRUST LTD.,BSE,KINETRU.BO,
KINGS INFRA VENTURES LIMITED,BSE,KINGSINFR.BO,
KIFS FINANCIAL SERVICES LTD.,BSE,KIFS.BO,
Kingfa Science & Technology (I,BSE,KINGFA.BO,10.53
KINETIC ENGINEERING LTD.,BSE,KINETICENG.BO,-24.1
KIRLOSKAR INDUSTRIES LTD,BSE,KIRLOSIND.BO,-21.05
KIRLOSKAR OIL ENGINES LTD.,BSE,KIRLOSENG.BO,-8.15
Kirloskar Industries Limited,NSI,KIRLOSIND.NS,-16.6
Kiran Print Pack Ltd,BSE,KIRANPR.BO,
Kilburn Engineering Limited,BSE,KLBRENG-B.BO,-11.46
Kiduja India Ltd,BSE,KIDUJA.BO,
KJMC Financial Services Ltd.,BSE,KJMCFIN.BO,1.53
K K Fincorp Limited,BSE,KKFIN.BO,
KKALPANA INDUSTRIES (INDIA) LT,BSE,KKALPANAIND.BO,-11.22
Kkalpana Plastick Limited,BSE,KKPLASTICK.BO,
Klg Capital Services Ltd,BSE,KLGCAP.BO,-41.08
KMC Speciality Hospitals (India) Ltd.,BSE,KMCSHIL.BO,-25.0
K M Sugar Mills Limited,NSI,KMSUGAR.NS,-22.52
NACHMO KNITEX LTD.,BSE,NACHKNIT.BO,
VANDANA KNITWEAR LTD.,BSE,VANDANA.BO,-11.89
LWS KNITWEAR LTD.,BSE,LWSKNIT.BO,
KOLTE-PATIL DEVELOPERS LTD.,BSE,KOLTEPATIL.BO,-22.64
Kothari Petrochemicals Limited,NSI,KOTHARIPET.NS,-24.18
Kokuyo Camlin Limited,NSI,KOKUYOCMLN.NS,-19.74
Kolte-Patil Developers Limited,NSI,KOLTEPATIL.NS,-22.84
K.P. Energy Limited,BSE,KPEL.BO,
SRI KPR INDUSTRIES LTD.,BSE,SRIKPRIND.BO,2.5
K.P.R. Mill Limited,BSE,KPRMILL.BO,-20.8
Shri Krishna Devcon Limited,BSE,SHRIKRISH.BO,-24.62
Krypton Industries Ltd.,BSE,KRYPTONQ.BO,-1.22
KRBL Limited,NSI,KRBL.NS,18.22
KRIDHAN INFRA LIMI INR2,NSI,KRIDHANINF.NS,
Kriti Nutrients Ltd,BSE,KRITINUT.BO,-5.09
KSE LTD.,BSE,KSE.BO,12.44
KSB Pumps Limited,BSE,KSBPUMPS.BO,-18.3
KUANTUM PAPERS LTD.,BSE,KUANTUM.BO,-14.02
Kuber Udyog Limited,BSE,KUBERJI.BO,
Larsen & Toubro Limited,NSI,LT.NS,11.08
Sri Lakshmi Saraswathi Textiles (Arni) Limited,BSE,SLSTLQ.BO,
Rishi Laser Ltd,BSE,RISHILASE.BO,-3.35
Morepen Laboratories Limited,NSI,MOREPENLAB.NS,-71.95
Morepen Laboratories Ltd.,BSE,MOREPENLAB.BO,-71.52
Lyka Labs Limited,NSI,LYKALABS.NS,-22.56
Lawreshwar Polymers Ltd.,BSE,LEHAR.BO,3.91
LAKSHMI PRECISION SCREWS LTD.,BSE,LAKPRE.BO,-12.37
Laffans Petrochemicals Limited,BSE,LAFFANSQ.BO,-13.32
Unichem Laboratories Limited,NSI,UNICHEMLAB.NS,22.11
LARSEN & TOUBRO LTD.,BSE,LT.BO,11.0
LAKSHMI MILLS COMPANY LTD.,BSE,LAKSHMIMIL.BO,-29.8
LAKHOTIA POLYESTERS (INDIA) LT,BSE,LAKHOTIA.BO,
BROOKS LABORATORIES LTD.,BSE,BROOKS.BO,-45.5
La Opala RG Limited,BSE,LAOPALA.BO,-26.99
Lakshmi Precision Screws Limited,NSI,LAKPRE.NS,-30.69
Lambodhara Textiles Limited,NSI,LAMBODHARA.NS,
PARNAX LAB LTD.,BSE,PARNAXLAB.BO,-26.56
Vivimed Labs Limited,NSI,VIVIMEDLAB.NS,-54.78
Ind-Swift Laboratories Limited,NSI,INDSWFTLAB.NS,-38.49
LANDMARK PROPERTY DEVELOPMENT,BSE,LPDC.BO,-25.15
Unichem Laboratories Limited,BSE,UNICHEMLAB.BO,23.28
LYKA LABS LTD.,BSE,LYKALABS.BO,-22.21
SOUTHERN LATEX LTD.,BSE,SOUTLAT.BO,
Neuland Laboratories Limited,NSI,NEULANDLAB.NS,-11.36
DENIS CHEM LAB LTD,BSE,DENISCHEM.BO,
NEULAND LABORATORIES LTD.,BSE,NEULANDLAB.BO,-11.36
La Tim Metal & Industries Limi,BSE,LATIMMETAL.BO,-8.44
Auro Laboratories Ltd.,BSE,AUROLAB.BO,7.93
VIVIMED LABS LTD.,BSE,VIVIMEDLAB.BO,-54.65
Mercury Laboratories Limited,BSE,MERCURYLAB.BO,
LAKSHMI MACHINE WORKS LTD.,BSE,LAXMIMACH.BO,-10.3
Colinz Laboratories Ltd.,BSE,COLINZ.BO,
Veejay Lakshmi Engineering Works Limited,BSE,VJLAXMIE.BO,-9.24
Lakshmi Machine Works Limited,NSI,LAXMIMACH.NS,-8.91
IND-SWIFT LABORATORIES LTD.,BSE,INDSWFTLAB.BO,-37.68
Lancor Holdings Ltd.,BSE,LANCORHOL.BO,-14.71
Makers Laboratories Limited,BSE,MAKERSL.BO,-15.83
Coral Laboratories Limited,BSE,CORALAB.BO,-11.32
TEEM LABORATORIES LTD.,BSE,TEEM.BO,
Peninsula Land Limited,NSI,PENINLAND.NS,-33.05
PENINSULA LAND LTD.,BSE,PENINLAND.BO,-33.41
CAPLIN POINT LABOR INR2,NSI,CAPLIPOINT.NS,
LAKSHMI ENERGY & F INR2,NSI,LAKSHMIEFL.NS,
Lakshmi Finance & Industrial Corporation Limited,NSI,LFIC.NS,28.63
BALMER LAWRIE & CO.LTD.,BSE,BALMLAWRIE.BO,-72.86
Lambodhara Textiles Ltd,BSE,LAMBODHARA.BO,-18.3
Lactose (India) Ltd.,BSE,LACTOSE.BO,3.4
LCC INFOTECH LTD.,BSE,LCCINFOTEC.BO,
LCC Infotech Limited,NSI,LCCINFOTEC.NS,
Inox Leisure Limited,BSE,INOXLEISUR.BO,-3.51
Lee & Nee Softwares (Exports) Ltd.,BSE,LEENEE.BO,-14.73
Bervin Investment & Leasing Ltd.,BSE,BERVINL.BO,
Inox Leisure Limited,NSI,INOXLEISUR.NS,-3.41
Mayur Leather Products Ltd.,BSE,MAYUR.BO,0.19
Voltaire Leasing & Finance Ltd.,BSE,VOLLF.BO,
LESHA INDUSTRIES LTD.,BSE,LESHAIND.BO,
Brijlaxmi Leasing & Finance Ltd.,BSE,BRIJLEAS.BO,
SHREEVATSAA FINANCE & LEASING,BSE,SHVFL.BO,
SHIKHAR LEASING & TRADING LTD.,BSE,SHIKHARLETR.BO,
TRINITY LEAGUE INDIA LTD.,BSE,TRINITYLEA.BO,
L.G. Balakrishnan & Bros Limited,NSI,LGBBROSLTD.NS,-33.29
L.G.BALAKRISHNAN & BROS.LTD.,BSE,LGBBROSLTD.BO,-35.4
Suven Life Sciences Limited,NSI,SUVEN.NS,-38.3
Sonata Software Limited,NSI,SONATSOFTW.NS,7.76
RPG Life Sciences Limited,NSI,RPGLIFE.NS,-12.07
McLeod Russel India Limited,NSI,MCLEODRUSS.NS,-47.9
Lincoln Pharmaceuticals Ltd.,BSE,LINCOPH.BO,-12.13
Country Condo'S Limited,NSI,COUNCODOS.NS,-31.07
Coromandel International Limited,NSI,COROMANDEL.NS,-19.92
Resurgere Mines & Minerals India Limited,NSI,RMMIL.NS,
Manaksia Steels Limited,BSE,MANAKSTELTD.BO,
MOIL Limited,NSI,MOIL.NS,-54.4
Capfin India Limited,BSE,CAPFIN.BO,
SUPER TANNERY LIMITED,BSE,SUPTANERY.BO,-21.31
SAB INDUSTRIES LIMITED,BSE,SAB.BO,
Symphony Limited,NSI,SYMPHONY.NS,36.16
Nectar Lifesciences Limited,NSI,NECLIFE.NS,-43.55
SKIL Infrastructure Limited,BSE,SKIL.BO,
The Phoenix Mills Limited,NSI,PHOENIXLTD.NS,-13.97
RICHIRICH INVENTURES LIMITED,BSE,RICHIRICH.BO,-19.1
LIC MF EXHNGE TRADED FUND NIFT,BSE,LICNFNHGP.BO,
Strides Shasun Limited,BSE,STAR.BO,-15.37
Captain Pipes Limited,BSE,CAPPIPES.BO,
Banco Products (India) Limited,NSI,BANCOINDIA.NS,-54.88
UPL Limited,NSI,UPL.NS,16.46
IndusInd Bank Limited,NSI,INDUSINDBK.NS,-17.17
LOVABLE LINGERIE LTD.,BSE,LOVABLE.BO,-51.11
SPML INFRA LIMITED,BSE,SPMLINFRA.BO,-42.85
Gravita India Limited,NSI,GRAVITA.NS,-13.41
Mahaveer Infoway Limited,BSE,MINFY.BO,
LIBORD SECURITIES LTD.,BSE,LIBORD.BO,
METROGLOBAL LIMITED,BSE,METROGLOBL.BO,-18.02
RAJESWARI INFRASTRUCTURE LIMIT,BSE,RAJINFRA.BO,
LKP Finance Limited,BSE,LKPFIN.BO,-18.78
Stewarts & Lloyds Of India Ltd.,BSE,STEWARTQ.BO,
Punj Lloyd Limited,NSI,PUNJLLOYD.NS,-63.41
Petronet LNG Ltd.,BSE,PETRONET.BO,-43.87
Petronet LNG Limited,NSI,PETRONET.NS,-43.84
Sical Logistics Limited,NSI,SICAL.NS,-28.72
Patel Integrated Logistics Limited,NSI,PATINTLOG.NS,-19.85
Patel Integrated Logistics Limited,BSE,PATINTLOG.BO,-15.69
Longview Tea Company Ltd.,BSE,LONTE.BO,-0.08
Lohia Securities Ltd.,BSE,LOHIASEC.BO,
Shreyas Shipping and Logistics Limited,NSI,SHREYAS.NS,1.19
TIGER LOGISTICS (INDIA) LTD,BSE,TIGERLOGS.BO,
Sical Logistics Ltd.,BSE,SICAL.BO,-28.63
LOKESH MACHINES LTD.,BSE,LOKESHMACH.BO,-16.88
SHREYAS SHIPPING & LOGISTICS L,BSE,SHREYAS.BO,4.23
Lovable Lingerie Limited,NSI,LOVABLE.NS,-50.56
Lokesh Machines Limited,NSI,LOKESHMACH.NS,-19.1
SNOWMAN LOGISTICS LTD,BSE,SNOWMAN.BO,
Snowman Logistics Limited,NSI,SNOWMAN.NS,
Loyal Textile Mills Limited,BSE,LOYALTEX.BO,-21.84
LORDS CHEMICALS LTD.,BSE,LORDSCH.BO,
VRL Logistics Limited,NSI,VRLLOG.NS,
SHRI SHAKTI LPG LTD.,BSE,SHAKTIGAS.BO,
LS INDUSTRIES LTD.,BSE,LSIND.BO,
Shervani Industrial Syndicate Ltd,BSE,SHERVANI.BO,5.55
Sakthi Sugars Limited,NSI,SAKHTISUG.NS,-52.33
Prime Securities Limited,NSI,PRIMESECU.NS,-26.9
Praj Industries Ltd.,BSE,PRAJIND.BO,-24.19
Photoquip India Ltd.,BSE,PHOTOQUP.BO,-27.15
Persistent Systems Limited,BSE,PERSISTENT.BO,-5.29
Infomedia Press Limited,NSI,INFOMEDIA.NS,
Infomedia Press Limited,BSE,INFOMEDIA.BO,-44.03
Industrial & Prudential Investment Company Ltd.,BSE,INDPRUD.BO,-31.18
Country Condo'S Limited,BSE,COUNCODOS.BO,-39.09
Tyroon Tea Co. Ltd.,BSE,TYROON.BO,-28.64
Tyche Industries Ltd,BSE,TYCHE.BO,-39.57
TVS Motor Company Limited,NSI,TVSMOTOR.NS,-2.7
TVS Motor Company Limited,BSE,TVSMOTOR.BO,-3.28
Tata Teleservices (Maharashtra) Limited,NSI,TTML.NS,-19.73
TSL Industries Limited,BSE,TSL.BO,
TRF Limited,NSI,TRF.NS,-41.7
TRF Limited,BSE,TRF.BO,-41.11
Trans Freight Containers Limited,BSE,TRANSFRE.BO,-4.8
TPL Plastech Limited,BSE,TPLPLAST.BO,-38.72
Tamilnadu Telecommunications Limited,BSE,TNTELE.BO,-5.38
Titan Company Limited,NSI,TITAN.NS,5.31
Tijaria Polypipes Limited,NSI,TIJARIA.NS,-26.85
Tilaknagar Industries Ltd.,NSI,TI.NS,-39.26
Thomas Cook (India) Limited,BSE,THOMASCOOK.BO,-35.62
Thermax Limited,NSI,THERMAX.NS,-17.05
Thermax Ltd.,BSE,THERMAX.BO,-18.35
Tata Consultancy Services Limited,BSE,TCS.BO,14.98
TCM Limited,BSE,TCMLMTD.BO,
The Tata Power Company Limited,BSE,TATAPOWER.BO,-14.75
Tata Motors Limited,NSI,TATAMTRDVR.NS,0.67
Tata Metaliks Limited,BSE,TATAMETALI.BO,-24.18
Tata Communications Limited,NSI,TATACOMM.NS,-46.73
TANTIA CONSTRUCTIONS LTD.,BSE,TANTIACONS.BO,-58.4
Tanla Solutions Limited,BSE,TANLA.BO,-9.85
TAKE Solutions Limited,NSI,TAKE.NS,-18.62
Syschem India Ltd.,BSE,SYSCHEM.BO,-28.79
Symphony Limited,BSE,SYMPHONY.BO,35.53
SUYOG TELEMATICS LTD,BSE,SUYOG.BO,
Surana Solar Limited,NSI,SURANASOL.NS,6.34
The Supreme Industries Limited,BSE,SUPREMEIND.BO,9.69
SUPER SALES INDIA LTD.,BSE,SUPER.BO,12.72
Lux Industries Limited,NSI,LUXIND.NS,
Lupin Limited,BSE,LUPIN.BO,-6.64
Luharuka Media & Infra Limited,BSE,LUHARUKA.BO,
LUX Industries Limited,BSE,LUXIND.BO,
Lumax Industries Limited,NSI,LUMAXIND.NS,-35.18
Lumax Industries Limited,BSE,LUMAXIND.BO,-33.27
LYKIS LIMITED,BSE,LYKISLTD.BO,-15.61
Solitaire Machine Tools Limited,BSE,SOLIMAC.BO,-31.05
Mahanagar Telephone Nigam Limited,NSI,MTNL.NS,-37.93
Mahanagar Telephone Nigam Limited,BSE,MTNL.BO,-37.94
Mahalaxmi Rubtech Ltd,BSE,MHLXMIRU.BO,-13.28
Mazda Ltd,BSE,MAZDALTD.BO,-1.94
Mawana Sugars Limited,BSE,MAWANASUG.BO,-40.04
Matra Realty Ltd,BSE,MATRAREAL.BO,
Mastek Limited,NSI,MASTEK.NS,0.98
Maruti Suzuki India Limited,BSE,MARUTI.BO,2.04
Marksans Pharma Limited,NSI,MARKSANS.NS,-56.55
Marico Limited,BSE,MARICO.BO,-37.35
Manjeera Constructions Ltd.,BSE,MANJEERA.BO,7.36
Man Infraconstruction Limited,BSE,MANINFRA.BO,-2.74
Manaksia Limited,BSE,MANAKSIA.BO,-56.89
Malu Paper Mills Limited,NSI,MALUPAPER.NS,-36.25
Maharashtra Seamless Limited,BSE,MAHSEAMLES.BO,-48.4
Mahamaya Steel Industries Ltd.,BSE,MAHASTEEL.BO,30.99
Mahalaxmi Seamless Ltd.,BSE,MAHALXSE.BO,
Machino Plastics Limited,BSE,MACPLASQ.BO,-0.71
Inani Marbles & Industries Limited,BSE,INANI.BO,-17.91
Malabar Trading Company Ltd.,BSE,MALTC.BO,
Bank of Maharashtra,BSE,MAHABANK.BO,-27.75
MANALI PETROCHEMICAL LTD.,BSE,MANALIPETC.BO,-40.39
MADHAV MARBLES & GRANITES LTD.,BSE,MADHAV.BO,-26.36
MAN INDUSTRIES (INDIA) LTD.,BSE,MANINDS.BO,-37.39
MODERN MALLEABLES LTD.,BSE,MODMA.BO,
PRIME CAPITAL MARKET LTD.,BSE,PRIMECAPM.BO,
MADHUCON PROJECTS LTD.,BSE,MADHUCON.BO,-50.32
Mastek Limited,BSE,MASTEK.BO,1.25
Integra Capital Management Ltd.,BSE,INTCAPM.BO,
Tech Mahindra Limited,BSE,TECHM.BO,10.07
NEERAJ PAPER MARKETING LIMITED,BSE,NEERAJ.BO,
Maris Spinners Ltd.,BSE,MARIS.BO,
STANROSE MAFATLAL INVESTMENTS,BSE,STANROS.BO,-17.9
MAHARASHTRA CORPORATION LTD.,BSE,MAHACORP.BO,48.28
Mefcom Capital Markets Limited,BSE,MEFCOMCAP.BO,
Marg Projects And Infrastructure Ltd.,BSE,MARGPROIN.BO,
Rajasthan Tube Manufacturing Company Ltd,BSE,RAJTUBE.BO,
MARAL OVERSEAS LTD.,BSE,MARALOVER.BO,-0.68
MAYUR UNIQUOTERS LTD.,BSE,MAYURUNIQ.BO,-15.54
MAHINDRA LIFESPACE DEVELOPERS,BSE,MAHLIFE.BO,9.94
Manaksia Coated Metals & Indus,BSE,MNKCMILTD.BO,
MANUGRAPH INDIA LTD.,BSE,MANUGRAPH.BO,-18.42
Man Industries (India) Limited,NSI,MANINDS.NS,-38.59
Premium Capital Market & Investment Ltd.,BSE,PREMCAPM.BO,
Marksans Pharma Ltd.,BSE,MARKSANS.BO,-56.7
Marico Limited,NSI,MARICO.NS,-36.83
MAHINDRA & MAHINDRA LTD.,BSE,M&M.BO,4.54
Mahindra & Mahindra Financial Services Limited,NSI,M&MFIN.NS,-39.35
MARGO FINANCE LIMITED,BSE,MARGOFIN.BO,
MANAKSIA STEELS LT INR1,NSI,MANAKSTEEL.NS,
Marathon Nextgen Realty Ltd,BSE,MARATHON.BO,-35.42
MANGALAM INDUSTRIAL FINANCE LT,BSE,MANGIND.BO,
Man Infraconstruction Limited,NSI,MANINFRA.NS,-3.24
MBL Infrastructures Limited,NSI,MBLINFRA.NS,-3.43
MBL Infrastructures Limited,BSE,MBLINFRA.BO,-1.48
Mac Charles (India) Ltd.,BSE,MCCHRLS-B.BO,-34.7
McDowell Holdings Limited,NSI,MCDHOLDING.NS,-37.85
Modern Steels Ltd.,BSE,MDRNSTL.BO,
Sambhaav Media Limited,NSI,SAMBHAAV.NS,
Radaan Mediaworks India Limited,NSI,RADAAN.NS,10.36
Precot Meridian Limited,NSI,PRECOT.NS,-16.52
Megasoft Ltd.,BSE,MEGASOFT.BO,-40.96
Mega Corporation Ltd.,BSE,MEGACOR.BO,33.76
PICTUREHOUSE MEDIA LTD.,BSE,PICTUREHS.BO,-0.81
INDBANK MERCHANT BANKING SERVI,BSE,INDBANK.BO,-12.08
Mercantile Ventures Limited,BSE,MERCANTILE.BO,
Medi-Caps Limited,BSE,MEDICAPQ.BO,-6.16
MEP Infrastructure Developers,BSE,MEP.BO,
Megri Soft Limited,BSE,MEGRISOFT.BO,
Poly Medicure Limited,NSI,POLYMED.NS,-0.9
B.A.G.FILMS & MEDIA LTD.,BSE,BAGFILMS.BO,-56.13
Menon Pistons Ltd.,BSE,MENNPIS.BO,-5.1
MEP Infrastructure Developers Limited,NSI,MEP.NS,
UNISON METALS LTD,BSE,UNISON.BO,
Shilpa Medicare Limited,NSI,SHILPAMED.NS,-38.99
Melstar Information Technologies Limited,NSI,MELSTAR.NS,-7.52
Ratnamani Metals & Tubes Limited,NSI,RATNAMANI.NS,-30.6
Indraprastha Medical Corporation Limited,NSI,INDRAMEDCO.NS,-33.52
PERFECT-OCTAVE MEDIA PROJECTS,BSE,OCTAVE.BO,
Power Mech Projects Limited,BSE,POWERMECH.BO,
Paul Merchants Ltd.,BSE,PML.BO,
Soni Medicare Limited,BSE,SML.BO,
Max Financial Services Limited,NSI,MFSL.NS,-38.71
MFL INDIA LTD.,BSE,MFLINDIA.BO,
Mahindra Holidays & Resorts India Limited,NSI,MHRIL.NS,6.99
Subhash Silk Mills Limited,BSE,SUBSM.BO,
Skyline Millars Ltd.,BSE,SKYLMILAR.BO,-24.37
Rama Paper Mills Ltd.,BSE,RAMAPPR-B.BO,-18.63
Pranavaditya Spinning Mills Limited,BSE,PRANAVSP.BO,
NAHAR SPINNING MILLS LTD.,BSE,NAHARSPING.BO,-19.23
Mirza International Limited,NSI,MIRZAINT.NS,-31.69
MindTree Limited,BSE,MINDTREE.BO,15.84
20 Microns Limited,NSI,20MICRONS.NS,-21.38
20 MICRONS LTD.,BSE,20MICRONS.BO,-21.95
NIWAS SPINNING MILLS LTD.,BSE,NIWASSP.BO,
Minda Corporation Limited,NSI,MINDACORP.NS,-3.1
MIDEAST (INDIA) LTD.,BSE,MIDESTI-B.BO,
Cochin Minerals & Rutile Ltd.,BSE,COCHINM.BO,-10.01
RUBY MILLS LTD.,BSE,RUBYMILLS.BO,-20.83
MIRZA INTERNATIONAL LTD.,BSE,MIRZAINT.BO,-32.09
Minda Corporation Limited,BSE,MINDACORP.BO,
SATYA MINERS & TRANSPORTERS LT,BSE,SATYA.BO,
Milkfood Ltd.,BSE,MLKFOOD.BO,-24.67
UTTAM SUGAR MILLS LTD.,BSE,UTTAMSUGAR.BO,-45.14
Mohit Paper Mills Limited,BSE,MOHITPPR.BO,-45.54
THE PHOENIX MILLS LTD,BSE,PHOENIXLTD.BO,-13.99
Sarda Energy & Minerals Limited,NSI,SARDAEN.NS,-40.63
Suryalata Spinning Mills Limited,BSE,SURYALA.BO,-1.17
The Mysore Paper Mills Limited,BSE,MYSPAPE.BO,
Mindteck (India) Limited,BSE,MINDTECK.BO,-18.02
Suryaamba Spinning Mills Ltd,BSE,SURYAAMBA.BO,6.76
West Coast Paper Mills Limited,BSE,WSTCSTPAPR.BO,-21.25
MMTC Limited,NSI,MMTC.NS,-36.82
MEDIA MATRIX WORLDWIDE LTD.,BSE,MMWL.BO,-12.42
M.M.FORGINGS LTD.,BSE,MMFL.BO,-5.43
MMTC Ltd.,BSE,MMTC.BO,-36.8
MM Rubber Co. Ltd.,BSE,MMRUBBR-B.BO,12.0
Mega Nirman & Industries Limit,BSE,MNIL.BO,
Morarjee Textiles Limited,NSI,MORARJEE.NS,-35.18
Mobile Telecommunications Ltd.,BSE,MOBILTEL.BO,
MODERN INSULATORS LTD.,BSE,MODINSU.BO,
Mohit Industries Limited,NSI,MOHITIND.NS,
SANGHVI MOVERS LTD.,BSE,SANGHVIMOV.BO,-33.08
Modipon Ltd.,BSE,MODIPON.BO,-18.15
MOTILAL OSWAL FINANCIAL SERVIC,BSE,MOTILALOFS.BO,-32.1
MODI NATURALS LIMITED,BSE,MODINATUR.BO,-27.67
MOHITE INDUSTRIES LIMITED,BSE,MOHITE.BO,23.76
MORARJEE TEXTILES LTD.,BSE,MORARJEE.BO,-24.62
Thambbi Modern Spinning Mills Ltd,BSE,THAMBBI.BO,
Mold-Tek Packaging Limited,NSI,MOLDTKPAC.NS,
SHARDA MOTOR INDUS INR10,NSI,SHARDAMOTR.NS,
Sanghvi Movers Limited,NSI,SANGHVIMOV.NS,-32.28
Mohit Industries Limited,BSE,MOHITIND.BO,14.21
Morarka Finance Limited,BSE,MORARKFI.BO,
MODI RUBBER LTD.,BSE,MODIRUBBER.BO,15.7
MOONGIPA CAPITAL FINANCE LTD.,BSE,MONGIPA.BO,
